Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
59.166.0.2-149.171.126.2-65534-15398-6,59.166.0.2,65534,149.171.126.2,15398,6,18/02/2015 06:08:50 AM,307,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9771.98697068404,153.5,215.667568261897,306.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,64,3257.328990228013,6514.657980456026,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7240,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.7-149.171.126.7-32745-50299-17,59.166.0.7,32745,149.171.126.7,50299,17,22/01/2015 10:22:53 AM,1819,4,4,424.0,192.0,124.0,88.0,106.0,20.784609690826528,72.0,24.0,48.0,27.712812921102035,338647.6085761407,4398.02089059923,259.85714285714283,408.8057519863717,1105.0,3.0,1387.0,462.33333333333337,793.8566201357354,1379.0,4.0,710.0,236.66666666666669,399.53764945663545,698.0,3.0,0,0,0,0,32,32,2199.010445299615,2199.010445299615,24.0,124.0,78.22222222222223,36.11709352155077,1304.4444444444443,0,0,0,0,0,0,0,0,1.0,88.0,106.0,48.0,0,0,0,616,8,338647,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.9-149.171.126.8-11646-34044-6,59.166.0.9,11646,149.171.126.8,34044,6,22/01/2015 08:19:26 AM,4823,11,5,8192.0,0.0,1448.0,0.0,744.7272727272729,718.7496213437738,0.0,0.0,0.0,0.0,1698527.8872071323,3317.4372797014307,321.5333333333333,442.6980374713133,1338.0,2.0,4370.0,437.0,528.5123776538571,1338.0,3.0,4267.0,1066.75,1388.8343733745455,2926.0,2.0,0,0,0,0,360,168,2280.7381297947336,1036.6991499066971,0.0,1448.0,481.88235294117646,676.3521533152073,457452.2352941177,2,4,0,4,14,0,0,0,0.0,512.0,744.7272727272727,0.0,0,0,0,8192,6,6113432,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.2-149.171.126.2-34360-16497-6,59.166.0.2,34360,149.171.126.2,16497,6,18/02/2015 12:10:52 AM,318,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9433.962264150943,159.0,223.44574285494903,317.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,64,3144.654088050315,6289.30817610063,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,27512,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.5-149.171.126.1-17487-35100-6,59.166.0.5,17487,149.171.126.1,35100,6,22/01/2015 06:56:11 PM,369,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8130.081300813007,184.5,258.0939751330898,367.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2710.0271002710024,5420.054200542005,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,23168,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.2-149.171.126.2-47539-80-6,59.166.0.2,47539,149.171.126.2,80,6,18/02/2015 02:31:32 AM,375,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,187.5,262.33661582020915,373.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2666.6666666666665,5333.333333333333,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,11584,8688,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
149.171.126.8-59.166.0.9-44685-31913-6,149.171.126.8,44685,59.166.0.9,31913,6,18/02/2015 05:06:28 AM,117,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25641.02564102564,58.5,78.48885271170677,114.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,8547.008547008547,17094.017094017094,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,10136,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.5-149.171.126.4-26199-60878-6,59.166.0.5,26199,149.171.126.4,60878,6,22/01/2015 08:10:11 PM,319,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9404.388714733544,159.5,221.32442251138937,316.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,3134.796238244514,6269.592476489028,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14480,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.8-38312-53-17,59.166.0.4,38312,149.171.126.8,53,17,22/01/2015 10:13:40 AM,1069,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,198316.1833489242,3741.814780168381,356.33333333333337,602.4668732248548,1052.0,7.0,7.0,7.0,0.0,7.0,7.0,10.0,10.0,0.0,10.0,10.0,0,0,0,0,16,16,1870.9073900841904,1870.9073900841904,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,212,4,198316,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
149.171.126.2-59.166.0.1-22-35728-6,149.171.126.2,22,59.166.0.1,35728,6,18/02/2015 07:42:26 AM,115,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26086.95652173913,57.5,77.07463914933368,112.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,8695.652173913044,17391.304347826088,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14480,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.1-149.171.126.0-31645-25-6,59.166.0.1,31645,149.171.126.0,25,6,18/02/2015 07:32:30 AM,31288,52,39,35036.0,1188.0,1448.0,0.0,673.7692307692307,723.869574845933,287.0,0.0,30.461538461538467,65.51570569190027,1157760.1636410125,2908.463308616722,347.64444444444445,719.6777417254763,4449.0,0.0,26708.0,523.6862745098039,835.8657904280109,4449.0,0.0,30725.0,808.5526315789473,1329.702155175878,5337.0,1.0,0,0,0,0,1672,1256,1661.9790334952695,1246.484275121452,0.0,1448.0,393.73913043478274,631.2904430663652,398527.6235069278,1,4,0,38,89,0,0,0,0.0,398.0659340659341,673.7692307692307,30.46153846153846,0,0,0,36224,50,1223742,0,0,0,0,5792,31856,36,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.8-149.171.126.7-35812-80-6,59.166.0.8,35812,149.171.126.7,80,6,18/02/2015 04:56:27 AM,1010326,12,15,948.0,9224.0,241.0,0.0,79.0,116.7156607081734,1448.0,0.0,614.9333333333334,676.0667197280233,10068.037445339423,26.724047485663043,38858.69230769231,195929.9560232216,999475.0,1.0,1008805.0,91709.54545454544,301080.31911281205,999475.0,2.0,1009626.0,72116.14285714287,267274.29546667746,1000723.0,1.0,0,0,0,0,392,488,11.877354438072462,14.84669304759058,0.0,1448.0,363.28571428571433,564.3898611278514,318535.91534391535,1,4,0,10,25,0,0,0,1.0,376.7407407407408,79.0,614.9333333333333,0,0,0,10172,12,10082,0,0,0,0,5792,8688,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10.40.85.10-10.40.198.10-41588-53-17,10.40.85.10,41588,10.40.198.10,53,17,18/02/2015 04:41:30 AM,4999856,4,0,208.0,0.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,41.60119811450569,0.8000230406635711,1666618.6666666665,2886661.279306828,4999848.0,2.0,4999856.0,1666618.6666666665,2886661.279306828,4999848.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,0.8000230406635711,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,65.0,52.0,0.0,0,0,0,0,0,0,4,208,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.7-149.171.126.3-5319-7771-6,59.166.0.7,5319,149.171.126.3,7771,6,22/01/2015 07:46:00 PM,2411,4,5,0.0,1376.0,0.0,0.0,0.0,0.0,688.0,0.0,275.2,376.8331195635543,570717.5445873082,3732.890916632103,301.37500000000006,506.8924759185691,1478.0,3.0,618.0,206.0,350.74064492157163,611.0,3.0,1930.0,482.50000000000006,764.7284921242746,1609.0,4.0,0,0,0,0,136,168,1659.062629614268,2073.828287017835,0.0,688.0,137.6,290.0862706927793,84150.04444444444,1,4,0,2,7,0,0,0,1.0,152.88888888888889,0.0,275.2,0,0,0,0,0,0,0,0,0,0,5792,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.7-149.171.126.8-58853-21-6,59.166.0.7,58853,149.171.126.8,21,6,22/01/2015 07:28:36 PM,331,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9063.444108761329,165.5,229.80970388562795,328.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,3021.1480362537764,6042.296072507553,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,26064,20272,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.9-149.171.126.4-59641-53-17,59.166.0.9,59641,149.171.126.4,53,17,18/02/2015 02:25:58 AM,1081,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,196114.70860314523,3700.2775208140615,360.33333333333337,611.9945533526694,1067.0,5.0,9.0,9.0,0.0,9.0,9.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,16,16,1850.1387604070308,1850.1387604070308,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,212,4,196114,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.0-149.171.126.7-54864-22-6,59.166.0.0,54864,149.171.126.7,22,6,22/01/2015 11:35:50 AM,14648,59,57,2696.0,4986.0,616.0,0.0,45.69491525423729,119.24175012846632,848.0,0.0,87.47368421052629,199.3160721480868,524440.1966138722,7919.169852539596,127.37391304347824,228.9604064779624,1081.0,1.0,14281.0,246.22413793103453,477.3062955357028,1829.0,1.0,14133.0,252.375,403.9817980823124,1438.0,1.0,0,0,0,0,1896,1832,4027.853631895139,3891.3162206444567,0.0,848.0,65.65811965811965,163.5894863408447,26761.52004126141,2,4,0,58,114,0,0,0,0.0,66.22413793103448,45.69491525423729,87.47368421052632,0,0,0,7682,58,607128,0,0,0,0,5792,24616,26,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.2-149.171.126.9-32499-30457-6,59.166.0.2,32499,149.171.126.9,30457,6,22/01/2015 04:48:14 PM,314,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9554.140127388537,157.0,220.6173157302028,313.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,64,3184.7133757961783,6369.426751592357,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,24616,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.1-149.171.126.9-30511-80-6,59.166.0.1,30511,149.171.126.9,80,6,22/01/2015 06:55:01 PM,1331231,340,743,474.0,1049090.0,237.0,0.0,1.3941176470588246,18.15024059709488,1448.0,0.0,1411.9650067294754,203.4739302300288,788416.1351410836,813.5327377442381,1230.3428835489815,2552.1315818893004,19677.0,1.0,1323988.0,3905.569321533923,5368.4946677256985,30619.0,1.0,1330673.0,1793.3598382749335,3021.320641193249,19993.0,2.0,0,0,0,0,10888,23784,255.40270621702768,558.1300315272105,0.0,1448.0,968.2324723247228,676.6715409607797,457884.3743462362,1,4,0,372,1081,0,0,0,2.0,969.1265004616804,1.3941176470588237,1411.9650067294751,0,0,0,1049564,740,789218,0,0,0,0,5792,7240,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.0-149.171.126.3-6068-49890-6,59.166.0.0,6068,149.171.126.3,49890,6,18/02/2015 06:03:19 AM,9401,34,35,454.0,14838.0,66.0,0.0,13.35294117647059,21.883828750570903,1300.0,0.0,423.9428571428572,585.4538180840942,1626635.4643123073,7339.644718646953,138.25,242.07001423357823,1179.0,1.0,8401.0,254.5757575757576,435.3688113472753,1632.0,1.0,8882.0,261.2352941176471,451.5669727048134,1994.0,1.0,0,0,0,0,1096,1128,3616.636528028933,3723.0081906180194,0.0,1300.0,218.45714285714288,460.39355205555074,211962.22277432712,1,4,0,34,67,0,0,0,1.0,221.6231884057971,13.352941176470589,423.9428571428571,0,0,0,15292,34,1865560,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.1-149.171.126.6-38720-39314-6,59.166.0.1,38720,149.171.126.6,39314,6,18/02/2015 05:09:44 AM,322648,26,25,3120.0,1512.0,872.0,0.0,120.0,233.07337900326584,192.0,0.0,60.48,76.15177826770254,14356.202424933674,158.06699561131637,6452.959999999999,15553.63089306002,87627.0,1.0,234172.0,9366.88,13256.065065722432,34380.0,2.0,322170.0,13423.750000000002,20619.892862813645,87627.0,1.0,0,0,0,0,840,808,80.5831742332201,77.48382137809625,0.0,872.0,89.07692307692308,174.36156328483415,30401.95475113122,1,4,0,24,49,0,0,0,0.0,90.82352941176472,120.0,60.48,0,0,0,4632,24,14409,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.0-149.171.126.5-42782-3804-6,59.166.0.0,42782,149.171.126.5,3804,6,18/02/2015 06:30:44 AM,314,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9554.140127388537,157.0,219.2031021678297,312.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3184.7133757961783,6369.426751592357,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,36200,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.5-149.171.126.2-7671-6881-6,59.166.0.5,7671,149.171.126.2,6881,6,22/01/2015 10:05:57 AM,18470,14,15,700.0,700.0,277.0,0.0,49.99999999999999,99.13316607162618,277.0,0.0,46.66666666666666,96.39551461606104,75798.59231185706,1570.113697888468,659.6428571428571,1319.3861146672416,5191.0,1.0,18114.0,1393.3846153846152,2229.350822491514,5274.0,2.0,18003.0,1285.9285714285716,2473.590086813581,8497.0,1.0,0,0,0,0,456,488,757.9859231185707,812.1277747698971,0.0,277.0,46.66666666666666,94.7189429888211,8971.67816091954,1,4,0,12,27,0,0,0,1.0,48.27586206896552,50.0,46.66666666666666,0,0,0,1400,12,112830,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
175.45.176.2-149.171.126.16-30644-179-6,175.45.176.2,30644,149.171.126.16,179,6,18/02/2015 01:42:20 AM,1324895,6,5,90.0,0.0,45.0,0.0,15.0,23.2379000772445,0.0,0.0,0.0,0.0,67.92991142694326,8.302544729959733,132489.5,212838.07668180784,645642.0,5.0,760666.0,152133.2,280337.21197818173,645642.0,5.0,1261235.0,315308.75,470313.5716139287,995251.0,7.0,0,0,0,0,152,116,4.5286607617962185,3.7738839681635152,0.0,45.0,7.5,17.516226243634268,306.8181818181818,1,4,0,0,9,0,0,0,0.0,8.181818181818182,15.0,0.0,0,0,0,0,0,0,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuzzers
59.166.0.2-149.171.126.1-54393-21815-6,59.166.0.2,54393,149.171.126.1,21815,6,22/01/2015 03:02:47 PM,320,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9375.0,160.0,219.2031021678297,315.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,32,64,3124.9999999999995,6249.999999999999,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,60816,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.3-149.171.126.7-63945-80-6,59.166.0.3,63945,149.171.126.7,80,6,18/02/2015 07:11:54 AM,1010746,12,15,948.0,9224.0,241.0,0.0,79.0,116.7156607081734,1448.0,0.0,614.9333333333334,676.0667197280233,10063.853826777451,26.712942717557134,38874.84615384616,196011.94887653,999893.0,1.0,1007853.0,91623.0,301246.2530943746,999893.0,2.0,1010274.0,72162.42857142858,267916.1548380142,1003002.0,1.0,0,0,0,0,392,488,11.872418985580948,14.840523731976186,0.0,1448.0,363.28571428571433,564.3898611278514,318535.91534391535,1,4,0,10,25,0,0,0,1.0,376.7407407407408,79.0,614.9333333333333,0,0,0,5086,6,1146528,0,0,0,0,5792,8688,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.9-4203-59746-6,59.166.0.6,4203,149.171.126.9,59746,6,22/01/2015 12:14:36 PM,326,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9202.45398773006,163.0,227.6883835420683,324.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3067.4846625766872,6134.969325153375,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,10136,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.7-149.171.126.4-39464-6881-6,59.166.0.7,39464,149.171.126.4,6881,6,18/02/2015 08:26:00 AM,1499187,224,435,1278.0,525432.0,277.0,0.0,5.705357142857142,27.2252317660461,1448.0,0.0,1207.8896551724142,504.7649238496661,351330.4210882298,439.571581130306,2278.39969604863,35031.660681580666,898406.0,1.0,1497930.0,6717.174887892375,60079.10039896198,898507.0,1.0,1498732.0,3453.29953917051,43132.25545248186,898801.0,1.0,0,0,0,0,7176,13928,149.41431589254708,290.15726523775885,0.0,1448.0,798.0454545454554,702.3435392285967,493286.44709615136,1,4,0,240,657,0,0,0,1.0,799.2564491654022,5.705357142857143,1207.8896551724138,0,0,0,526710,432,352620,0,0,0,0,5792,34752,40,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
175.45.176.0-149.171.126.11-36344-21-6,175.45.176.0,36344,149.171.126.11,21,6,22/01/2015 08:30:59 AM,2436402,19,19,264.0,746.0,43.0,0.0,13.894736842105262,16.485329292172025,104.0,0.0,39.26315789473684,33.806380241446135,414.5457112578302,15.596769334453016,65848.7027027027,118258.32164255805,599681.0,3.0,2435149.0,135286.05555555556,179260.62379559258,599681.0,4.0,2366906.0,131494.77777777778,223329.37778182764,913916.0,3.0,0,0,0,0,412,396,7.798384667226508,7.798384667226508,0.0,104.0,25.897435897435905,29.139225572011554,849.0944669365722,2,4,0,12,36,0,0,0,1.0,26.57894736842105,13.894736842105264,39.26315789473684,0,0,0,1010,28,534,0,0,0,0,16383,16383,12,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Exploits
59.166.0.5-149.171.126.4-64612-5190-6,59.166.0.5,64612,149.171.126.4,5190,6,22/01/2015 08:53:38 AM,3706,10,9,404.0,1630.0,156.0,0.0,40.400000000000006,62.487687676142336,777.0,0.0,181.11111111111111,338.01162866255225,548839.7193739881,5126.821370750135,205.88888888888889,264.4138665245405,772.0,2.0,2562.0,284.6666666666667,367.4649643163277,802.0,2.0,3150.0,393.75,457.9699771819109,1025.0,5.0,0,0,0,0,328,296,2698.327037236913,2428.4943335132216,0.0,777.0,101.7,235.5097718388325,55464.85263157894,1,4,0,12,17,0,0,0,0.0,107.05263157894736,40.4,181.11111111111111,0,0,0,2034,12,850334,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.9-149.171.126.5-10654-53-17,59.166.0.9,10654,149.171.126.5,53,17,17/02/2015 11:58:03 PM,1047,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,202483.28557784145,3820.439350525311,349.0,594.9697471300536,1036.0,2.0,9.0,9.0,0.0,9.0,9.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,16,16,1910.2196752626555,1910.2196752626555,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,212,4,202483,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.1-149.171.126.7-37239-1669-6,59.166.0.1,37239,149.171.126.7,1669,6,18/02/2015 01:41:26 AM,325,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9230.76923076923,162.5,222.73863607376248,320.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,32,64,3076.923076923077,6153.846153846154,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7240,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.9-149.171.126.9-57120-55055-6,59.166.0.9,57120,149.171.126.9,55055,6,18/02/2015 05:42:22 AM,506,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5928.853754940711,253.0,354.9676041556469,504.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,1976.284584980237,3952.569169960474,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,23168,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.4-32033-6881-6,59.166.0.4,32033,149.171.126.4,6881,6,17/02/2015 08:45:25 PM,2843880,288,557,1448.0,677954.0,277.0,0.0,5.027777777777775,24.20814055048668,1448.0,0.0,1217.1526032315987,495.0627931044834,238899.6722787178,297.1292740903273,3369.5260663507106,81448.59245665418,2366546.0,0.0,2843855.0,9908.902439024396,139638.86706916912,2366937.0,0.0,2843330.0,5113.902877697837,100352.59127263675,2366894.0,1.0,0,0,0,0,9224,17832,101.27009578463226,195.85917830569505,0.0,1448.0,803.0756501182042,701.6516534513381,492315.0427909967,1,4,0,306,843,0,0,0,1.0,804.0260355029586,5.027777777777778,1217.1526032315978,0,0,0,339701,277,1442736,288,1448,557,677954,5792,41992,50,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.3-149.171.126.4-29521-80-6,59.166.0.3,29521,149.171.126.4,80,6,18/02/2015 05:01:00 AM,1071659,12,15,948.0,9224.0,241.0,0.0,79.0,116.7156607081734,1448.0,0.0,614.9333333333334,676.0667197280233,9491.825291440657,25.19458148534189,41217.65384615384,195870.9765332153,999414.0,2.0,1069804.0,97254.90909090907,299884.4708498439,999414.0,2.0,1071160.0,76511.42857142857,266610.1011026327,1000752.0,4.0,0,0,0,0,392,488,11.19759177126306,13.996989714078827,0.0,1448.0,363.28571428571433,564.3898611278514,318535.91534391535,1,4,0,10,25,0,0,0,1.0,376.7407407407408,79.0,614.9333333333333,0,0,0,10172,12,9504,0,0,0,0,5792,8688,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
175.45.176.1-149.171.126.17-28216-1723-6,175.45.176.1,28216,149.171.126.17,1723,6,18/02/2015 06:13:05 AM,147499,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.89853490532139,36874.75,42711.82052137324,77959.0,4.0,77963.0,38981.5,55122.50912739732,77959.0,4.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,60,40,20.339120943192835,13.559413962128556,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
